billing_city,latitude,longitude
Palm Beach,26.6279798,-80.4494174
Georgetown,6.8137426,-58.1624465
Pittsburgh,40.4416941,-79.9900861
Columbus,39.9622601,-83.0007065
Auburn,47.3075369,-122.2301808
Rio Rancho,35.2702448,-106.6329806
Austin,30.2711286,-97.7436995
Sun City West,33.6657535,-112.35505216920794
Portland,45.5202471,-122.674194
Larne,54.8508458,-5.8183116
Huntington,40.868154,-73.425676
Allen Park,42.2595071,-83.2107671
Colorado Springs,38.8339578,-104.825348
Boynton Beach,26.5256179,-80.0666026
Millersville,35.3038485,-118.4578633
Millersville,35.3038485,-118.4578633
New Port Richey,28.2441768,-82.7192671
Seminole,28.7225829,-81.2353683
Seminole,28.7225829,-81.2353683
Long Beach,33.7690164,-118.191604
Torrance,33.8371392,-118.3413606
Lynnwood,47.8278656,-122.3053932
Lynnwood,47.8278656,-122.3053932
Reston,38.953055899999995,-77.35021396591173
Sherman Oaks,34.1508718,-118.448986
Wills Point,32.7092955,-96.0083018
Las Vegas,36.1672559,-115.148516
Garnet Valley,35.063459449999996,-82.03351047345669
Garnet Valley,35.063459449999996,-82.03351047345669
Loveland,40.385549,-105.04436132094955
San Antonio,29.4246002,-98.4951405
Centreville,49.015356,-53.886566
Centreville,49.015356,-53.886566
Windermere,54.34776405,-2.9365786225164303
Columbia,4.099917,-72.9088133
Santa Rosa,38.4404925,-122.7141049
Cuautitlan Izcalli,19.6531356,-99.2145002
Cape Canaveral,28.4513556,-80.5283059
Washington,38.8950368,-77.0365427
Cape Canaveral,28.4513556,-80.5283059
Cornelius,35.481705,-80.8590006
Sacramento,38.5810606,-121.493895
Lake Jackson,29.0338575,-95.4343859
Pflugerville,30.4393696,-97.6200043
Dumont,-21.2391417,-47.9747665
Centreville,49.015356,-53.886566
Stratford,52.1927803,-1.70634
Macomb,42.6741189,-82.902901
Poway,32.9628234,-117.035864
Granger,41.7610984,-93.8243925
Cranford,40.6584358,-74.2995923
Oak Ridge,36.0103562,-84.2696449
Cranford,40.6584358,-74.2995923
Sacramento,38.5810606,-121.493895
Sacramento,38.5810606,-121.493895
Phila,50.7556709,15.2628431
Venice,45.4371908,12.3345898
Oak Ridge,36.0103562,-84.2696449
Wilmington,39.7459468,-75.546589
Charlotte,35.2272086,-80.8430827
Stratford,52.1927803,-1.70634
Lebanon,40.375713,-76.4626118
Rockville,39.0817985,-77.1516844
Macomb,42.6741189,-82.902901
Niskayuna,42.8154056,-73.8928774
Saint Louis,38.6280278,-90.1910154
Saint Louis,38.6280278,-90.1910154
Saint Louis,38.6280278,-90.1910154
Easton,40.6916081,-75.2099866
Ann Arbor,42.2813722,-83.7484616
Virginia Beach,36.8496579,-75.9760751
Niskayuna,42.8154056,-73.8928774
Sacramento,38.5810606,-121.493895
Tavares,-31.287471,-51.0897986
Phillipsburg,40.6915611,-75.1952543
Phillipsburg,40.6915611,-75.1952543
West Henrietta,43.0400626,-77.6616685
West Henrietta,43.0400626,-77.6616685
San Antonio,29.4246002,-98.4951405
Carnegie,40.4086802,-80.0833885
Virginia Beach,36.8496579,-75.9760751
Cedar Grove,36.7907744,-118.6703779
Millville,42.6999921,-91.0742964
Tavares,-31.287471,-51.0897986
Quathiaski Cove,50.046696850000004,-125.21999415081015
Gainesville,29.6519684,-82.3249846
Gainesville,29.6519684,-82.3249846
Gainesville,29.6519684,-82.3249846
Lyndhurst,41.520052,-81.488732
South Glens Falls,43.299447,-73.635178
South Glens Falls,43.299447,-73.635178
Anchorage,61.2163129,-149.894852
Sun City,-25.34878165,27.095020340776998
Macungie,40.5159304,-75.5551858
Stafford,52.8063157,-2.1163818
Stafford,52.8063157,-2.1163818
Enumclaw,47.2047793,-121.9916371
Hatfield,51.7634675,-0.2258741
Perry,37.7107349,-89.8430248
Aurora,41.7571701,-88.3147539
Saugerties,42.0775906,-73.9529126
Pottstown,40.2452976,-75.6496424
Pottstown,40.2452976,-75.6496424
Pottstown,40.2452976,-75.6496424
Seattle,47.6038321,-122.330062
Port Murray,40.7856549,-74.9160025
Larkspur,37.9340915,-122.5352539
Saugerties,42.0775906,-73.9529126
Cortland,42.5842136,-76.0704906
Cary,35.7882893,-78.7812081
Elkton,43.6630513,-92.7086376
Thurmont,39.6236095,-77.4115401
Corvallis,44.5645659,-123.2620435
Conway,35.2521996,-92.6888936
Phoenix,33.4484367,-112.074141
Ludington,43.9555406,-86.4477416
Pinole,38.0043667,-122.2988587
Virginia Beach,36.8496579,-75.9760751
Glen Cove,40.8641845,-73.6319174
Lawrence,38.9719137,-95.2359403
Glen Cove,40.8641845,-73.6319174
Naples,40.8358846,14.2487679
Bloomingburg,41.5542603,-74.4396014
Myrtle Beach,33.6956461,-78.8900409
Wanaque,41.0381526,-74.2940378
Ellerslie,53.4198935,-113.464767
Naples,40.8358846,14.2487679
Woodinville,47.7545827,-122.1588902
Davie,35.9375154,-80.5464948
Albany,42.6511674,-73.754968
Albany,42.6511674,-73.754968
Glen Cove,40.8641845,-73.6319174
Bloomingburg,41.5542603,-74.4396014
Maumee,41.5628294,-83.6538244
Elkins,38.925927,-79.8466552
Mesquite,32.7666103,-96.599472
Bellevue,47.6144219,-122.192337
Lawrence,38.9719137,-95.2359403
Union,37.4616454,-89.2504793
Naples,40.8358846,14.2487679
Frankfort,50.1106444,8.6820917
Cypress,29.9691116,-95.6971686
Omaha,41.2587459,-95.9383758
Shrewsbury,52.707755,-2.7540658
Naples,40.8358846,14.2487679
Bloomingburg,41.5542603,-74.4396014
Matthews,35.1159532,-80.7224386
Denver,39.7392364,-104.984862
Poinciana,28.1743275,-81.49322346187505
Bloomingburg,41.5542603,-74.4396014
Cypress,29.9691116,-95.6971686
Cypress,29.9691116,-95.6971686
Cypress,29.9691116,-95.6971686
Cypress,29.9691116,-95.6971686
Cypress,29.9691116,-95.6971686
Staten Island,40.5724274,-74.14520078126053
Staten Island,40.5724274,-74.14520078126053
Seattle,47.6038321,-122.330062
Reynoldsburg,39.9547861,-82.8121191
Hazlet Township,40.4292165,-74.1648999
Delray Beach,26.4614625,-80.0728201
Elk Grove Village,42.0087978,-87.9414608
Port Orchard,47.5315625,-122.6384056
La Canada Flintridge,34.1998302,-118.2005236
Milton,42.2501425,-71.065573
Boynton Beach,26.5256179,-80.0666026
Bowling Green,36.9903199,-86.4436018
Fairfield,39.7886111,-82.6418883
Reedsburg,43.5325234,-90.0080595
Houston,29.7589382,-95.3676974
Naples,40.8358846,14.2487679
Denver,39.7392364,-104.984862
Fairfield,39.7886111,-82.6418883
Susanville,40.4162842,-120.653006
Derry,54.9978678,-7.3213056
Fairfield,39.7886111,-82.6418883
Naples,40.8358846,14.2487679
Port Orchard,47.5315625,-122.6384056
Glendale,34.1469416,-118.2478471
Philadelphia,39.9527237,-75.1635262
Fairfield,39.7886111,-82.6418883
Santee,32.8383828,-116.9739167
Albany,42.6511674,-73.754968
Houston,29.7589382,-95.3676974
Derry,54.9978678,-7.3213056
Fairfield,39.7886111,-82.6418883
Fairfield,39.7886111,-82.6418883
New Jersey,40.0757384,-74.4041622
Ashland,46.2062319,-90.6802594
North Richland Hills,32.8342952,-97.2289029
Delray Beach,26.4614625,-80.0728201
Moncks Corner,33.1960027,-80.0131374
Salem,44.9391565,-123.033121
Tucker,39.1256758,-79.5607117
Georgetown,6.8137426,-58.1624465
Peterborough,52.5725769,-0.2427336
Loomis,38.8212889,-121.193004
Ridgewood,40.9796683,-74.1194403
Temecula,33.4946353,-117.147366
Rome,41.8933203,12.4829321
Temecula,33.4946353,-117.147366
Redlands,34.0550328,-117.1827445
Berkeley,37.8708393,-122.272863
Morgantown,39.6296809,-79.9559437
Mason,30.705029,-99.2233284
New York,40.7127281,-74.0060152
Ridgewood,40.9796683,-74.1194403
Bellmore,40.660238,-73.526597
Woodstock,42.3147529,-88.4474302
Stevensville,38.97776585,-76.31893928440874
Novato,38.1061979,-122.5681191
Redlands,34.0550328,-117.1827445
Redlands,34.0550328,-117.1827445
Corrales,41.3577746,-5.7252637
Lockport,43.1687104,-78.696567
Ambler,46.395412,11.146774
Ridgewood,40.9796683,-74.1194403
New Lenox,41.5119761,-87.9656098
Sugar Hill,34.1064895,-84.0335197
Lexington Park,38.2658897,-76.4522844
Novato,38.1061979,-122.5681191
Douglassville,40.2578714,-75.7263008
Tallahassee,30.4380832,-84.2809332
San Diego,32.7174202,-117.162772
New Castle,39.6159851,-75.662956
Mesa,33.4151005,-111.831455
Mason,30.705029,-99.2233284
Corrales,41.3577746,-5.7252637
Mason,30.705029,-99.2233284
New York,40.7127281,-74.0060152
Berea,41.3661614,-81.8543026
Boise,43.6166163,-116.200886
Ogden,41.2230048,-111.9738429
New York,40.7127281,-74.0060152
Philadelphia,39.9527237,-75.1635262
Jacksonville,30.3321838,-81.655651
Jacksonville,30.3321838,-81.655651
Ridgewood,40.9796683,-74.1194403
Salinas,36.6744117,-121.655037
Arnold,38.4226711,-90.3758287
Las Vegas,36.1672559,-115.148516
Upland,59.9478778,18.062264738791697
Fishers,39.9555928,-86.0138729
Berkeley,37.8708393,-122.272863
Washington,38.8950368,-77.0365427
Virginia Beach,36.8496579,-75.9760751
Southaven,34.9873822,-90.0034862
Santa Cruz,28.467178,-16.2507843
Elizabeth,40.6639916,-74.2107006
Dobbs Ferry,41.0145418,-73.872635
Sevierville,35.8681455,-83.561835
Wilmington,39.7459468,-75.546589
Benicia,38.049365,-122.1585777
Winter Haven,28.0222435,-81.7328568
Sacramento,38.5810606,-121.493895
Highland Lakes,33.3981146,-86.64857821458055
Sioux Falls,43.5476008,-96.7293629
St. James City,-33.871232649999996,151.21177312327046
Pleasanton,37.6624312,-121.8746789
Pleasanton,37.6624312,-121.8746789
Pleasanton,37.6624312,-121.8746789
Fayetteville,36.0625843,-94.1574328
Orchard Park,42.7670376,-78.7435517
Las Vegas,36.1672559,-115.148516
Forest Lake,45.279106,-92.9851629
Dryden,42.4909053,-76.2971553
Henderson,32.182598,-95.7893178
Las Vegas,36.1672559,-115.148516
Weatherford,32.7589648,-97.7970748
Wood Dale,41.9633625,-87.9789562
Mcfarland,35.6780104,-119.2292748
Mcfarland,35.6780104,-119.2292748
Wood Dale,41.9633625,-87.9789562
Las Vegas,36.1672559,-115.148516
Smithtown,40.8559314,-73.2006687
Claremont,34.0966764,-117.7197785
Claremont,34.0966764,-117.7197785
Wood Dale,41.9633625,-87.9789562
Sacramento,38.5810606,-121.493895
Kingston,17.9712148,-76.7928128
Hudsonville,42.870889,-85.865235
Malvern,52.1159559,-2.3258985
Malvern,52.1159559,-2.3258985
Burton,52.802742,-1.629917
Boulder,40.0149856,-105.270545
Salado,30.9468791,-97.5371631
Phillipsburg,40.6915611,-75.1952543
Phillipsburg,40.6915611,-75.1952543
Glenside,40.1001891,-75.1539056
Oslo,59.9133301,10.7389701
Swansboro,34.6896728,-77.1232174
Scarsdale,40.9880495,-73.7974133
Scarsdale,40.9880495,-73.7974133
Kneeland,40.7612425,-123.9947779
Easton,40.6916081,-75.2099866
Oslo,59.9133301,10.7389701
Mountainair,34.5203535,-106.2407657
Parkville,39.3868522,-76.55086176363942
Gulf Breeze,30.3612885,-87.1683428131116
Houston,29.7589382,-95.3676974
Las Vegas,36.1672559,-115.148516
Mountainair,34.5203535,-106.2407657
Rego Park,40.72286495,-73.86210252803048
Basel,47.5581077,7.5878261
Monroe Twp,43.690677199999996,-85.74073206987296
Highlands Ranch,39.5497243,-104.969565
Sunset Beach,54.7423237,-113.5366453
Staten Island,40.5724274,-74.14520078126053
Oakton,38.8810678,-77.3008453
Belmont,47.7876,6.50373
Highlands Ranch,39.5497243,-104.969565
Highlands Ranch,39.5497243,-104.969565
Belmont,47.7876,6.50373
Highlands Ranch,39.5497243,-104.969565
Highlands Ranch,39.5497243,-104.969565
Cord,35.81202,-91.3434645
Sunset Beach,54.7423237,-113.5366453
Staten Island,40.5724274,-74.14520078126053
Round Rock,30.5085915,-97.6788056
Wahiawa,21.5010609,-158.0211735
Orlando,28.5421109,-81.3790304
Wilsonville,45.3099218,-122.76816
Charleston,32.7884363,-79.9399309
Midlothian,55.833333,-3.083333
Clayton,42.8547706,-91.3667151
Wahiawa,21.5010609,-158.0211735
Crescent City,41.7544965,-124.20262741331419
Midlothian,55.833333,-3.083333
Charleston,32.7884363,-79.9399309
Ashland,46.2062319,-90.6802594
Charleston,32.7884363,-79.9399309
Redlands,34.0550328,-117.1827445
Topanga,34.0675866,-118.59567202962805
Alameda,37.6090291,-121.899142
Alameda,37.6090291,-121.899142
New Albany,38.2856247,-85.8241312
Windham,42.8006441,-71.304229
Hinsdale,37.813681,-107.3304179
Denver,39.7392364,-104.984862
Odessa,46.4843023,30.7322878
Buckeye,33.3703197,-112.583776
Smithtown,40.8559314,-73.2006687
York,53.9590555,-1.0815361
New Albany,38.2856247,-85.8241312
Howell,36.766989,-91.9151975
Howell,36.766989,-91.9151975
Howell,36.766989,-91.9151975
Lawrenceville,33.9566391,-83.9890066
Minnetonka,44.9405086,-93.4638936
Ringwood,50.829262299999996,-1.7711280913147434
Wilmington,39.7459468,-75.546589
Staten Island,40.5724274,-74.14520078126053
Alameda,37.6090291,-121.899142
Wilmington,39.7459468,-75.546589
Alameda,37.6090291,-121.899142
Powder Spring,34.0054734,-82.2072046
Van Alstyne,33.4220266,-96.5764834
Billings,45.7874957,-108.49607
Billings,45.7874957,-108.49607
Saint Louis,38.6280278,-90.1910154
Glen Cove,40.8641845,-73.6319174
Daly City,37.6904826,-122.47267
Santa Ana,33.7494951,-117.873221
Glen Cove,40.8641845,-73.6319174
Glen Cove,40.8641845,-73.6319174
Daly City,37.6904826,-122.47267
San Antonio,29.4246002,-98.4951405
Houston,29.7589382,-95.3676974
New York,40.7127281,-74.0060152
Bordentown,40.1462685,-74.7114508
Mclean,40.4631789,-88.8196613
New York,40.7127281,-74.0060152
Framingham,42.2773177,-71.4165905
Beaumont,30.0860459,-94.1018461
New York,40.7127281,-74.0060152
Mclean,40.4631789,-88.8196613
Cherry Hill,39.9348351,-75.0307264
Tasley,37.710408,-75.7004848
New York,40.7127281,-74.0060152
Hudson,40.7381635,-74.0550731
Houston,29.7589382,-95.3676974
Los Alamitos,33.8038865,-118.0772433
Bradenton,27.4989278,-82.5748194
Bowie,33.4198886,-94.4479626
New Albany,38.2856247,-85.8241312
Newton,30.8118989,-93.740504
Locust,35.2598655,-80.4253426
Culver City,34.0211224,-118.396466
Silver Spring,38.9997621,-77.02403709829767
Phoenix,33.4484367,-112.074141
Mesa,33.4151005,-111.831455
Rochedale South,-27.6009655,153.1283725
Winchester,51.0612766,-1.3131692
Washington,38.8950368,-77.0365427
Summerfield,38.5972705,-89.751762
Chandler,33.3062031,-111.841185
Gig Harbor,47.3259697,-122.5878659
Houston,29.7589382,-95.3676974
Mesa,33.4151005,-111.831455
Houston,29.7589382,-95.3676974
Houston,29.7589382,-95.3676974
Bancroft,43.2930198,-94.2182218
Winter Garden,28.5656649,-81.5856742
Cumming,34.2073196,-84.1401926
Mountainair,34.5203535,-106.2407657
Cumming,34.2073196,-84.1401926
Mountainair,34.5203535,-106.2407657
Glendale,34.1469416,-118.2478471
Poinciana,28.1743275,-81.49322346187505
Winter Garden,28.5656649,-81.5856742
Lynchburg,37.4137536,-79.1422464
Ossining,41.1613168,-73.8620367
Monroe Twp,43.690677199999996,-85.74073206987296
La Quinta,33.677474,-116.2958789
El Dorado Hills,38.6561185,-121.0743265
Scarsdale,40.9880495,-73.7974133
Pasadena,34.1476507,-118.144155
Mineola,40.7492678,-73.6406845
Rockwall,32.8923464,-96.4066987
El Dorado Hills,38.6561185,-121.0743265
El Dorado Hills,38.6561185,-121.0743265
El Dorado Hills,38.6561185,-121.0743265
Levittown,40.7259621,-73.5144766
Wahiawa,21.5010609,-158.0211735
Blairstown,41.9085228,-92.0845975
Gaithersburg,39.1399187,-77.1929215
White Plains,41.0339862,-73.7629097
Littleton,39.613321,-105.016649
Littleton,39.613321,-105.016649
Oklahoma City,35.4729886,-97.5170536
Oklahoma City,35.4729886,-97.5170536
Bordentown,40.1462685,-74.7114508
Clovis,36.8252277,-119.7029194
Clovis,36.8252277,-119.7029194
Greer,34.9326334,-99.5435856
Daly City,37.6904826,-122.47267
Portland,45.5202471,-122.674194
Pine Grove,39.3493389,-123.8141821
Vancouver,49.2608724,-123.113952
Agoura Hills,34.14791,-118.7657042
Lorton,38.7043397,-77.220343
Manteca,37.7986184,-121.2117148
Lebanon,40.375713,-76.4626118
Chicago,41.8755616,-87.6244212
Warren,36.3901694,-78.1052123
Winchester,51.0612766,-1.3131692
Natick,42.2836393,-71.346996
Natick,42.2836393,-71.346996
New Albany,38.2856247,-85.8241312
Puyallup,47.1849009,-122.29214
Chula Vista,32.6400541,-117.084195
Chula Vista,32.6400541,-117.084195
Pine Grove,39.3493389,-123.8141821
Paulden,34.8955207,-112.4665782
Cranston,41.779588,-71.4366813
Chula Vista,32.6400541,-117.084195
Pine Grove,39.3493389,-123.8141821
Brooklyn,40.6526006,-73.9497211
Portland,45.5202471,-122.674194
Mineola,40.7492678,-73.6406845
Hinsdale,37.813681,-107.3304179
Washington,38.8950368,-77.0365427
Albany,42.6511674,-73.754968
Winston Salem,36.0998131,-80.2440518
Fort Worth,32.753177,-97.3327459
Fort Worth,32.753177,-97.3327459
Garden Grove,33.7746292,-117.9463717
Fullerton,33.8708215,-117.929416
Anchorage,61.2163129,-149.894852
Winder,33.9919085,-83.7184368
Orchard Park,42.7670376,-78.7435517
Medical Lake,47.5727104,-117.682391
Ripon,54.1362169,-1.5238006
Chatham,31.9668887,-81.0626008
Anchorage,61.2163129,-149.894852
Ramsey,45.0165728,-93.0949501
Monroe,41.0400423,-75.3249475
Baltimore,39.2908816,-76.610759
Konstancin Jeziorna,52.0834787,21.1208073
Konstancin Jeziorna,52.0834787,21.1208073
Sunset Beach,54.7423237,-113.5366453
Bakersfield,35.3738712,-119.019463
Bakersfield,35.3738712,-119.019463
Bakersfield,35.3738712,-119.019463
Bakersfield,35.3738712,-119.019463
Cleveland,41.4996574,-81.6936772
Great Neck,40.8006567,-73.7284647
Pittsburgh,40.4416941,-79.9900861
Grand Jct,51.4615019,-0.1672628
Grand Jct,51.4615019,-0.1672628
Valley Village,34.1637147,-118.3965758
Centennial,39.579155,-104.8769227
Wahiawa,21.5010609,-158.0211735
Dallas,32.7762719,-96.7968559
Great Neck,40.8006567,-73.7284647
Great Neck,40.8006567,-73.7284647
Great Neck,40.8006567,-73.7284647
Santa Clarita,34.4127963,-118.5538088
Highland,57.5066357,-5.0038367
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Mclean,40.4631789,-88.8196613
Mclean,40.4631789,-88.8196613
New York,40.7127281,-74.0060152
הרצליה,32.1738827,34.82630886089957
Tucson,32.2228765,-110.974847
Englewood,39.6482059,-104.9879641
Carlsbad,33.1580933,-117.3505966
Carlsbad,33.1580933,-117.3505966
Oslo,59.9133301,10.7389701
Smithtown,40.8559314,-73.2006687
Londonderry,54.9978678,-7.3213056
Santa Clarita,34.4127963,-118.5538088
Pittsburgh,40.4416941,-79.9900861
Santa Clarita,34.4127963,-118.5538088
Highland,57.5066357,-5.0038367
Santa Clarita,34.4127963,-118.5538088
Forest City,43.2626747,-93.6376741
Troy,39.957373950000004,26.238017461011644
Troy,39.957373950000004,26.238017461011644
Troy,39.957373950000004,26.238017461011644
Troy,39.957373950000004,26.238017461011644
Troy,39.957373950000004,26.238017461011644
Fisherville,38.1897906,-85.463013
Mclean,40.4631789,-88.8196613
Mclean,40.4631789,-88.8196613
Mclean,40.4631789,-88.8196613
Mclean,40.4631789,-88.8196613
St. Augustine,40.7183728,-90.4109616
Monroe,41.0400423,-75.3249475
Highland,57.5066357,-5.0038367
Hampshire,51.04498135,-1.243313330111055
Auburn,47.3075369,-122.2301808
Peconic,41.0459932,-72.4655905
Hampshire,51.04498135,-1.243313330111055
Pleasantville,41.3867741,-93.2694768
Albuquerque,35.0841034,-106.650985
Inverness,57.4790124,-4.225739
Hartville,37.2508838,-92.5104447
Pleasantville,41.3867741,-93.2694768
Hampshire,51.04498135,-1.243313330111055
Auburn,47.3075369,-122.2301808
Hampshire,51.04498135,-1.243313330111055
Hampshire,51.04498135,-1.243313330111055
Los Alamitos,33.8038865,-118.0772433
Hampshire,51.04498135,-1.243313330111055
Keller,32.9299655,-97.2271249
Hampshire,51.04498135,-1.243313330111055
New York,40.7127281,-74.0060152
Hampshire,51.04498135,-1.243313330111055
Greenville,34.851354,-82.3984882
North Branch,45.5113515,-92.9802176
Wellington,-41.2887953,174.7772114
Greenville,34.851354,-82.3984882
Milton,42.2501425,-71.065573
Pike Road,32.2843084,-86.1030169
Elizabethtown,40.153364,-76.6042521
Greenville,34.851354,-82.3984882
Riverside,33.7219991,-116.0372472
Minoa,43.076178,-76.000753
Elizabethtown,40.153364,-76.6042521
Greenville,34.851354,-82.3984882
Hampshire,51.04498135,-1.243313330111055
Greenville,34.851354,-82.3984882
Inverness,57.4790124,-4.225739
North Branch,45.5113515,-92.9802176
Reading,51.4564242,-0.9700664
Bronx,40.8466508,-73.8785937
Bellingham,48.7544012,-122.478836
Fort Worth,32.753177,-97.3327459
Minneapolis,44.9772995,-93.2654692
Antioch,38.0049214,-121.805789
Enumclaw,47.2047793,-121.9916371
San Jose,37.3361663,-121.890591
Winton,47.926289,-91.800695
Littleton,39.613321,-105.016649
Medford,42.4184296,-71.1061639
Winton,47.926289,-91.800695
Bradenton,27.4989278,-82.5748194
Napa,38.2971367,-122.2855293
Redlands,34.0550328,-117.1827445
Alta,55.001251,-115.002136
Redlands,34.0550328,-117.1827445
Ventura,34.4458248,-119.0779359
Hatfield,51.7634675,-0.2258741
Iowa City,41.6612561,-91.5299106
Bonita,32.6649141,-117.01703339579691
Bonita,32.6649141,-117.01703339579691
Taylorsville,40.6676347,-111.9388027
Charlotte,35.2272086,-80.8430827
